name,owner_name,url,description,created,updated,watchers,language,topics,forks
Hildaboo/BabukRansomwareSourceCode,Hildaboo,https://github.com/Hildaboo/BabukRansomwareSourceCode,Leaked source code of the babuk ransomware by VXUG,2021-09-03 12:05:57,2021-09-30 10:22:44,26,C++,"leaked,ransomware,malware,malicious,forkie",35
Homas/ioc2rpz,Homas,https://github.com/Homas/ioc2rpz,ioc2rpz is a place where threat intelligence meets DNS.,2017-10-12 06:28:32,2021-08-18 19:18:07,78,Erlang,"rpz,dns-server,ioc,threat-intelligence,rpz-feed,dns,blacklist,malware-protection,dns-firewall",17
HookJordan/MalwareFinder,HookJordan,https://github.com/HookJordan/MalwareFinder,.NET Malware scraper. ,2017-03-19 04:28:09,2020-04-21 23:14:29,4,C#,"malware,security,anti-malware,anti-virus,research",3
HorusTeknoloji/TR-PhishingList,HorusTeknoloji,https://github.com/HorusTeknoloji/TR-PhishingList,Türkiye'ye Yönelik Zararlı Bağlantı Erişim Engelleme Listesi,2018-05-29 13:31:04,2021-09-01 01:18:55,60,Python,"blocklists,zararli-baglanti-engelleme,turkey-block-list,turkey-malware-list,phishing,phishing-detection,phishing-domains,turkey",9
HotBeaverGIT/SALO-Static-Analysis,HotBeaverGIT,https://github.com/HotBeaverGIT/SALO-Static-Analysis,Python script to automated file or malware static analysis,2019-07-20 08:36:33,2019-07-29 08:05:45,1,Python,"python,malware,security,analysis,static",0
Hybrid2232000/Cybersecurity_Resources,Hybrid2232000,https://github.com/Hybrid2232000/Cybersecurity_Resources,,2020-05-09 08:28:00,2021-07-26 03:17:00,1,,"cybersecurity,penetration-testing,penetration-testing-framework,penetration-testing-tools,reconnaissance,information-gathering,exploitation,exploit-development,malware-analysis,reverse-engineering",0
HynekPetrak/javascript-malware-collection,HynekPetrak,https://github.com/HynekPetrak/javascript-malware-collection,Collection of almost 40.000 javascript malware samples,2017-05-07 19:17:23,2021-10-07 08:25:41,423,JavaScript,"malware-samples,malware-research,javascript,malware-jail",179
HynekPetrak/malware-jail,HynekPetrak,https://github.com/HynekPetrak/malware-jail,"Sandbox for semi-automatic Javascript malware analysis, deobfuscation and payload extraction. Written for Node.js",2016-01-10 22:41:24,2021-10-02 13:00:26,378,JavaScript,"malware-samples,wscript,deobfuscation,angler,javascript,malware-jail,payload-extraction,analysis,payload,malware-analysis,malware-research,malware-analyzer",97
I-m-Parthian/Malware-Detection-Framework-for-a-virtual-environment,I-m-Parthian,https://github.com/I-m-Parthian/Malware-Detection-Framework-for-a-virtual-environment,The main aim of the project is to generate alert signals (when a malign process is detected)using a static approach based on data visualization technique.,2020-03-11 14:59:10,2020-05-02 13:11:54,1,Python,"malware-detection-framework,python,cnn-keras",0
I2rys/AMDC,I2rys,https://github.com/I2rys/AMDC,Website domain checker to see If It's a adware nor malware.,2021-09-13 23:23:38,2021-09-14 00:09:36,1,JavaScript,"i2rys,amdc,website-domain-checker,is-domain-adware,is-domain-malware,adware-domain-checker,malware-domain-checker",0
IAMSL4Y/RANSOMEWARE,IAMSL4Y,https://github.com/IAMSL4Y/RANSOMEWARE,This software is ransomware,2020-12-22 20:03:12,2021-09-17 05:56:47,1,C++,"ransomware,hacking,hack,malware,malware-analysis,cpp",0
IHIaadj/Malware-classifier-PyTorch,IHIaadj,https://github.com/IHIaadj/Malware-classifier-PyTorch,A Malware Classifier with PyTorch ,2019-01-02 07:43:18,2021-07-02 07:57:54,22,Python,"pytorch,python,deep-learning,django,neural-networks,malware-detection",9
IQTLabs/AuraBorealisApp,IQTLabs,https://github.com/IQTLabs/AuraBorealisApp,Do You Know What's In Your Python Packages? A Tool for Visualizing Python Package Registry Security Audit Data,2021-03-03 13:52:45,2021-08-30 17:02:54,18,HTML,"registry,pypi,static-code-analysis,static-analysis,security,security-audit,security-tools,flask,malware",5
IUAfroMan97/sdec4.6.2,IUAfroMan97,https://github.com/IUAfroMan97/sdec4.6.2,MTI decryption tool.,2018-05-10 20:24:10,2018-05-11 15:31:33,0,C#,"decryption-script,samsam,anti-malware",1
Iam0x17/malware_decrypt,Iam0x17,https://github.com/Iam0x17/malware_decrypt,自己分析恶意程序时写的一些解密及还原代码,2020-03-01 10:11:51,2020-06-04 06:09:10,1,C++,malware,2
Ice3man543/MalScan,Ice3man543,https://github.com/Ice3man543/MalScan,A Simple PE File Heuristics Scanners,2018-03-10 12:24:25,2021-07-08 18:56:13,40,Python,"malware-analysis,malware-static-anlysis,static-analysis,python-malware-analysis,malware,analysis",18
Ike-Clinton/cpp-keylogger,Ike-Clinton,https://github.com/Ike-Clinton/cpp-keylogger,A simple polling keylogger for windows written in C++,2017-02-18 00:31:04,2020-08-05 22:43:24,5,C++,"keylogger,cyber,malware,cyber-security",0
IlluminatiFish/ByteCog,IlluminatiFish,https://github.com/IlluminatiFish/ByteCog,"A way to analyse how malware and/or goodware samples vary from each other using Shannon Entropy, Hausdorff Distance and Jaro-Winkler Distance",2021-03-21 00:23:57,2021-06-16 08:18:54,6,Python,"shannon-entropy,malware,python,cybersecurity,hausdorff-distance,maths,jaro-winkler-distance",1
ImposterGamer/staticMalwareDetection,ImposterGamer,https://github.com/ImposterGamer/staticMalwareDetection,Static based malware detection using PE-file library and deep learning,2019-10-06 19:01:34,2020-12-10 18:45:32,2,Python,"python,malware-detection,static-analysis,portable-executable",0
InQuest/ThreatIngestor,InQuest,https://github.com/InQuest/ThreatIngestor,Extract and aggregate threat intelligence.,2017-08-31 18:41:55,2021-09-17 01:31:25,501,Python,"ioc,indicators-of-compromise,threatintel,threat-intelligence,osint,dfir,malware-research,security-tools,threat-sharing,threat-feeds,threat-hunting,misp,fraud-detection,threat-analysis,intelligence-gathering,threat-intelligence-platform,yara,soar",108
InQuest/ThreatKB,InQuest,https://github.com/InQuest/ThreatKB,"Knowledge base workflow management for YARA rules and C2 artifacts (IP, DNS, SSL) (ALPHA STATE AT THE MOMENT)",2017-07-26 02:30:20,2021-08-13 05:43:19,64,JavaScript,"yara-rules,yara,yara-manager,malware-research,yara-signatures",18
InQuest/awesome-yara,InQuest,https://github.com/InQuest/awesome-yara,"A curated list of awesome YARA rules, tools, and people.",2017-08-23 18:55:11,2021-10-06 20:09:26,1660,,"yara-rules,yara-signatures,yara,malware-rules,malware-analysis,malware-research,malware-detection,yara-scanner,yara-manager,threat-hunting,awesome,awesome-yara,awesome-list,ioc",282
InQuest/malware-samples,InQuest,https://github.com/InQuest/malware-samples,"A collection of malware samples and relevant dissection information, most probably referenced from http://blog.inquest.net",2018-02-07 08:44:41,2021-10-07 02:25:26,623,ActionScript,"malware,malware-analysis,malware-research,malware-samples",160
InQuest/python-iocextract,InQuest,https://github.com/InQuest/python-iocextract,Defanged Indicator of Compromise (IOC) Extractor.,2018-04-17 17:37:18,2021-09-29 12:52:59,324,Python,"ioc,indicators-of-compromise,library,ioc-extractor,defang,threat-intelligence,threat-sharing,threatintel,malware-research,osint,dfir,base64,decoding,yara",73
InQuest/python-sandboxapi,InQuest,https://github.com/InQuest/python-sandboxapi,"Minimal, consistent Python API for building integrations with malware sandboxes.",2018-01-16 19:54:33,2021-09-14 09:56:38,107,Python,"sandbox,malware-analysis,api-client,library,python,automated-analysis",34
InsertX2k/private-projects,InsertX2k,https://github.com/InsertX2k/private-projects,One of the most hand made malware found on Github.,2020-03-16 12:14:48,2021-08-23 12:43:16,0,Batchfile,"malware,malware-research,compressed,virtualization-based-security,twitter,insertx2k",0
InvincibleJuggernaut/Clamp,InvincibleJuggernaut,https://github.com/InvincibleJuggernaut/Clamp,Malicious Windows executables detection using VirusTotal API and Random Forest ML model,2021-03-02 08:59:56,2021-09-06 09:40:10,1,Jupyter Notebook,"malware-detection,executables,malicious-file-detection,virustotal-api,random-forest-classifier,machine-learning",0
IvanHanonoCozzetti/URL-Malware-Analyzer,IvanHanonoCozzetti,https://github.com/IvanHanonoCozzetti/URL-Malware-Analyzer,"Security tool that scans URLs and predicts if they are malicious or not, based on a Logistic Regression algorithm.",2020-12-18 15:51:19,2021-04-27 05:31:27,0,Python,"security-tools,malware-detection,logistic-regression-algorithm,scikit-learn",0
JKornev/hidden,JKornev,https://github.com/JKornev/hidden,"Windows driver with usermode interface which can hide processes, file-system and registry objects, protect processes and etc",2016-06-16 19:40:32,2021-10-06 05:11:25,930,C,"windows,security,malware-analysis,registry,driver,kernel,rootkit,rce",322
JPCERTCC/EmoCheck,JPCERTCC,https://github.com/JPCERTCC/EmoCheck,Emotet detection tool for Windows OS,2020-01-31 04:45:12,2021-09-29 10:09:25,340,C++,"security,malware-detection,emotet",46
JPCERTCC/MalConfScan,JPCERTCC,https://github.com/JPCERTCC/MalConfScan,Volatility plugin for extracts configuration data of known malware,2019-04-22 00:23:02,2021-09-20 12:44:44,358,Python,"malware,volatility,forensics,python,memory,security",61
JPCERTCC/MalConfScan-with-Cuckoo,JPCERTCC,https://github.com/JPCERTCC/MalConfScan-with-Cuckoo,Cuckoo Sandbox plugin for extracts configuration data of known malware,2019-04-22 00:27:59,2021-07-30 13:32:39,115,Python,"python,cuckoo-sandbox,security,malware,memory,volatility",18
JPCERTCC/QuasarRAT-Analysis,JPCERTCC,https://github.com/JPCERTCC/QuasarRAT-Analysis,QuasarRAT analysis tools and research report,2020-12-01 04:41:05,2021-07-30 13:33:59,14,Python,"malware,python3,security",2
JPCERTCC/aa-tools,JPCERTCC,https://github.com/JPCERTCC/aa-tools,Artifact analysis tools by JPCERT/CC Analysis Center,2015-10-28 03:52:32,2021-10-04 19:47:09,389,Python,"security,malware,python",87
JPCERTCC/impfuzzy,JPCERTCC,https://github.com/JPCERTCC/impfuzzy,Fuzzy Hash calculated from import API of PE files,2017-09-06 03:11:23,2021-09-06 11:28:17,63,Python,"security,malware,python,impfuzzy,clustering,neo4j,volatility",16
Jacquais/BestKorea,Jacquais,https://github.com/Jacquais/BestKorea,Work In Progress PoC Malware,2017-08-17 01:37:55,2021-07-26 01:57:12,9,C#,"malware,csharp,telegram,command-and-control,keylogger,cryptocurrency",3
JakePeralta7/PE-Analyzer-GUI,JakePeralta7,https://github.com/JakePeralta7/PE-Analyzer-GUI,This program analyze PE fies using python,2020-12-25 16:48:43,2021-01-03 15:09:43,2,Python,"python,pe,portable-executable,pefile,pysimplegui,gui,python3,malware-analysis,pe-analyzer-gui",1
Javolixier/Code_Hole,Javolixier,https://github.com/Javolixier/Code_Hole,USB Rubber Ducky Scripts and other Lovely Programs.,2019-08-19 23:28:19,2021-03-14 14:59:10,3,C++,"arduino,usb-rubber-ducky,badusb,ducky-payloads,malware",1
JayBrown/Application-Launch-Monitor-ALM-,JayBrown,https://github.com/JayBrown/Application-Launch-Monitor-ALM-,Extend macOS Gatekeeper functionality by verifying applications at every launch,2018-10-12 14:50:48,2021-02-03 05:55:19,6,Shell,"macos,gatekeeper,security,privacy,malware,antivirus,anti-malware,anti-virus,antimalware,codesign",2
JayBrown/XProtectUpdates,JayBrown,https://github.com/JayBrown/XProtectUpdates,Notifies the user of macOS XProtect updates,2018-03-14 13:23:23,2021-05-31 05:51:15,3,Shell,"xprotect,osx,macos,security,malware,protection,launchagent,launchd,xplorer,digitasecurity,yara,antivirus",0
JayBrown/macOS-Security-Updates,JayBrown,https://github.com/JayBrown/macOS-Security-Updates,Notifies the user when macOS Security components like Gatekeeper and XProtect have been updated,2018-03-16 17:36:15,2021-06-12 07:42:58,47,Shell,"macos,security,malware,protection,xprotect,gatekeeper,mrt,xplorer,launchagent,privacy,tcc,efi,ibridge,catalina",4
JayBrown/wys-WhatsYourSign-shell-script-version,JayBrown,https://github.com/JayBrown/wys-WhatsYourSign-shell-script-version,wys – shell script version of Patrick Wardle's WhatsYourSign,2018-02-08 14:32:54,2021-02-02 12:54:44,13,Shell,"macos,signature,codesigning,verification,codesign,pkgutil,spctl,security,certificate,dmg,xar,xip,pkg,mpkg,bundle,application,extension,package,malware,protection",3
JerryLinLinLin/Huorong-HIPS-Rule-Schema,JerryLinLinLin,https://github.com/JerryLinLinLin/Huorong-HIPS-Rule-Schema,The project includes two json schemas of Huorong Host-based Intrusion Prevention System (HIPS) custom rule files (json). They can be used to validate Huorong HIPS rules and speed up editing.,2021-06-24 04:36:08,2021-08-13 15:09:35,2,,"security,security-tools,huorong,antivirus,antivirus-software,hips,anti-malware",0
JithinPavithran/d-time,JithinPavithran,https://github.com/JithinPavithran/d-time,This repository contains D-TIME: Distributed Threadless Independent Malware Execution for Runtime Obfuscation.,2019-05-30 03:17:47,2021-10-07 13:57:20,23,C++,"malware,runtime-obfuscation,runtime-detection,obfuscation,malware-research",13
Joao-b4/mart-malware-dart,Joao-b4,https://github.com/Joao-b4/mart-malware-dart,Malware build in dart,2019-11-16 01:12:26,2021-08-06 01:54:04,5,Dart,"dart,malware,mart-malware,ransomware",2
JohnFordBR/Javascript-anti-virus,JohnFordBR,https://github.com/JohnFordBR/Javascript-anti-virus,,2017-07-14 06:27:21,2021-06-03 09:27:10,7,JavaScript,"js,javascript,antivirus,anti,virus,scan,malware-analysis,malware-detection,malware-scanner,node,sandbox-scan,optimisation",2
JonaNeu/Phenax,JonaNeu,https://github.com/JonaNeu/Phenax,Phenax is an open source framework to test Android applications whether they are malicious or not. Using a tool called GroddDroid and machine learning algorithms this framework repeatedly runs a number of goodware and malware applications forcing a different execution path in each application in each run.,2017-09-06 16:06:31,2019-11-23 14:07:08,4,Python,"android,malware-analysis,bachelor-thesis,repackaged-malware,android-malware,android-malware-detection,machine-learning,grodddroid,python3,javascript,soot",0
JordanSamhi/TSOpen,JordanSamhi,https://github.com/JordanSamhi/TSOpen,Open implementation of TriggerScope,2019-06-01 05:46:08,2021-09-02 20:51:17,5,Java,"android-analysis,malware-detection,trigger-detection,logic-bombs",0
Jrsnow8921/SnowRanScan,Jrsnow8921,https://github.com/Jrsnow8921/SnowRanScan,A lightweight ransomware file scanner- Checks for infected files ,2016-12-05 17:17:45,2018-08-31 04:19:14,2,Python,"scanner-checks,infected-files,python,malware-detection",3
JulienCheny/Front-Integrity-Client,JulienCheny,https://github.com/JulienCheny/Front-Integrity-Client,Verify integrity of front pages from websites,2018-07-26 09:22:03,2018-08-11 13:40:56,0,HTML,"malware-research,docker",0
JustasMasiulis/lazy_importer,JustasMasiulis,https://github.com/JustasMasiulis/lazy_importer,"library for importing functions from dlls in a hidden, reverse engineer unfriendly way",2018-01-24 18:13:42,2021-10-06 17:10:57,665,C++,"anti-reversing,import,export,windows,reverse-engineering,header-only,cpp,game-hacking,malware,getprocaddress,small,obfuscation,getmodulehandle,compile-time,hashing,static-analysis",103
JustasMasiulis/nt_wrapper,JustasMasiulis,https://github.com/JustasMasiulis/nt_wrapper,A wrapper library around native windows sytem APIs,2018-07-20 16:57:24,2021-09-28 21:32:29,307,C++,"cpp17,modern-cpp,windows-internals,system,low-level,reverse-engineering,malware,obfuscation,native-api,syscall",68
JusticeRage/Manalyze,JusticeRage,https://github.com/JusticeRage/Manalyze,A static analyzer for PE executables.,2015-08-16 12:19:34,2021-10-06 21:58:31,771,YARA,"malware,static,analysis,pe",153
Juvenal-Yescas/Block-Ads-TpLink,Juvenal-Yescas,https://github.com/Juvenal-Yescas/Block-Ads-TpLink,"Block advertising on router tp link, the most important domains of publicity and malware, with tp link you can block 64 domains, if you need blocks read about free firmware (DD-WRT, OpenWrt)",2017-09-23 22:27:09,2021-04-10 02:05:53,2,Python,"block-ads,tp-link,advertising,malware,ads-tplink,dd-wrt,block-ads-tplink",1
Jyang772/XOR_Crypter,Jyang772,https://github.com/Jyang772/XOR_Crypter,"XOR encryption, malware crypter",2013-12-03 22:06:59,2021-09-25 12:19:57,65,C++,"crypter,malware",37
K-atc/Fileless-with-PowerShell,K-atc,https://github.com/K-atc/Fileless-with-PowerShell,TomoriNao Vol.2 のネタ,2018-04-13 23:54:11,2018-06-24 02:22:14,0,PowerShell,"powershell,malware-research",0
K1ngSoul/DarkEye,K1ngSoul,https://github.com/K1ngSoul/DarkEye,👁️ Basic cryptor written in C#,2020-05-06 19:45:56,2021-10-04 05:27:01,42,C#,"cryptor,virus,malware,detect,rc4,xor,hack,windows,botnet,trojan,darkeye",26
K1ngSoul/Xyirus,K1ngSoul,https://github.com/K1ngSoul/Xyirus,🚀 Special loader for channle @dark_ho1e,2020-05-10 16:11:39,2021-09-18 17:46:11,8,C#,"hack,malware,loader,csharp,windows,virus,trojan",3
K2/Scripting,K2,https://github.com/K2/Scripting,PS / Bash / Python / Other scripts For FUN!,2017-09-04 21:40:37,2021-10-06 18:39:17,52,PowerShell,"powershell,powershell-scripts,bash,visualization,memory,memory-hacking,integrity-assurance,integrity-monitoring,exploit,detection,python,dfir,incident-response,binary-analysis,malware-detection,volatility-framework,volatility-plugins,volatility",6
KCarretto/Arsenal,KCarretto,https://github.com/KCarretto/Arsenal,Extensible Red Team Framework,2018-02-15 00:00:41,2021-09-23 06:06:12,101,Python,"redteam,framework,threat-emulation,api,command-and-control,botnet,malware-development,malware",38
